feature	g__Lautropia_s__mirabilis	g__Streptococcus_s__oralis_subsp._dentisani_clade_058	g__Fusobacterium_s__nucleatum	g__Neisseria_s__flava	g__Streptococcus_s__anginosus	g__Leptotrichia_s__shahii	g__Streptococcus_s__sanguinis	g__Bacteroidales_.G.2._s__bacterium_HMT_274	g__Capnocytophaga_s__sputigena	g__Haemophilus_s__parainfluenzae	g__Abiotrophia_s__defectiva	g__Peptostreptococcus_s__stomatis	g__Parvimonas_s__micra	g__Veillonella_s__parvula	g__Leptotrichia_s__hongkongensis	g__Lactobacillus_s__gasseri	g__Gemella_s__haemolysans	g__Parvimonas_s__sp._HMT_110	g__Prevotella_s__nigrescens	g__Prevotella_s__sp._HMT_472	g__Treponema_s__lecithinolyticum	g__Leptotrichia_s__sp._HMT_417	g__Streptococcus_s__intermedius	g__Prevotella_s__denticola	g__Campylobacter_s__rectus	g__Tannerella_s__forsythia	g__Dialister_s__invisus	g__Prevotella_s__saccharolytica	g__Clostridiales_.F.3..G.1._s__bacterium_HMT_876	g__Porphyromonas_s__pasteri	g__Solobacterium_s__moorei	g__Campylobacter_s__gracilis	g__Neisseria_s__flavescens	g__Streptococcus_s__mutans	g__Porphyromonas_s__endodontalis	g__Veillonella_s__dispar	g__Prevotella_s__salivae	g__Prevotella_s__oris	g__Neisseria_s__perflava	g__Neisseria_s__elongata	g__Granulicatella_s__adiacens	g__Lacticaseibacillus_s__casei	g__Haemophilus_s__sp._HMT_036	g__Streptococcus_s__sobrinus	g__Veillonella_s__sp._HMT_780	g__Capnocytophaga_s__endodontalis	g__Treponema_s__socranskii	g__Leptotrichia_s__wadei	g__Neisseria_s__cinerea	g__Cardiobacterium_s__hominis	g__Peptidiphaga_s__sp._HMT_183	g__Streptococcus_s__gordonii	g__Prevotella_s__veroralis	g__Actinomyces_s__gerencseriae	g__Prevotella_s__histicola	g__Catonella_s__morbi	g__Alloprevotella_s__tannerae	g__Oribacterium_s__sp._HMT_078	g__Capnocytophaga_s__sp._HMT_864	g__Saccharibacteria_.TM7._.G.1._s__bacterium_HMT_346	g__Prevotella_s__melaninogenica	g__Granulicatella_s__elegans	g__Tannerella_s__sp._HMT_286	g__Ruminococcaceae_.G.1._s__bacterium_HMT_075	g__Porphyromonas_s__sp._HMT_930	g__Lancefieldella_s__rimae	g__Bacteroidetes_.G.5._s__bacterium_HMT_511	g__Veillonella_s__atypica	g__Fretibacterium_s__sp._HMT_359	g__Haemophilus_s__haemolyticus	g__Dialister_s__pneumosintes	g__Rothia_s__dentocariosa	g__Prevotella_s__sp._HMT_317	g__Saccharibacteria_.TM7._.G.1._s__bacterium_HMT_348	g__Capnocytophaga_s__sp._HMT_336	g__Treponema_s__denticola	g__Riemerella_s__sp._HMT_322	g__Alloprevotella_s__sp._HMT_473	g__Megasphaera_s__micronuciformis	g__Selenomonas_s__noxia	g__Kingella_s__oralis	g__Prevotella_s__sp._HMT_292	g__Prevotella_s__oulorum	g__Prevotella_s__nanceiensis	g__Capnocytophaga_s__leadbetteri	g__Mycoplasma_s__salivarium	g__Corynebacterium_s__matruchotii	g__Saccharibacteria_.TM7._.G.3._s__bacterium_HMT_351	g__Treponema_s__sp._HMT_231	g__Fusobacterium_s__periodonticum	g__Stomatobaculum_s__longum	g__Streptococcus_s__salivarius	g__Neisseria_s__subflava	g__Rothia_s__aeria	g__Lachnoanaerobaculum_s__saburreum	g__Capnocytophaga_s__gingivalis	g__Actinomyces_s__sp._HMT_169	g__Pseudoleptotrichia_s__goodfellowii	g__Gemella_s__morbillorum	g__Capnocytophaga_s__sp._HMT_338	g__Cardiobacterium_s__valvarum	g__Neisseria_s__oralis	g__Leptotrichia_s__sp._HMT_225	g__Leptotrichia_s__buccalis	g__Streptococcus_s__constellatus	g__Peptococcus_s__sp._HMT_167	g__Selenomonas_s__sp._HMT_136	g__Streptococcus_s__cristatus_clade_578	g__Aggregatibacter_s__paraphrophilus	g__Fusobacterium_s__hwasookii	g__Aggregatibacter_s__aphrophilus	g__Corynebacterium_s__durum	g__Fusobacterium_s__naviforme	g__Lachnoanaerobaculum_s__umeaense	g__Leptotrichia_s__sp._HMT_392	g__Capnocytophaga_s__granulosa	g__Leptotrichia_s__hofstadii	g__Prevotella_s__pleuritidis	g__Treponema_s__maltophilum	g__Actinomyces_s__oris	g__Actinomyces_s__massiliensis	g__Bifidobacterium_s__dentium	g__Fusobacterium_s__sp._HMT_203	g__Peptostreptococcaceae_.G.7._s__.Eubacterium._yurii_subsps._yurii_._margaretiae	g__Saccharibacteria_.TM7._.G.6._s__bacterium_HMT_870	g__Campylobacter_s__concisus	g__Selenomonas_s__sputigena	g__Porphyromonas_s__catoniae	g__Cryptobacterium_s__curtum	g__Streptococcus_s__lactarius	g__Fretibacterium_s__fastidiosum	g__Fusobacterium_s__sp._HMT_248	g__Arachnia_s__propionica	g__Peptostreptococcaceae_.G.1._s__.Eubacterium._sulci	g__Aggregatibacter_s__sp._HMT_458	g__Porphyromonas_s__sp._HMT_278	g__Selenomonas_s__infelix	g__Selenomonas_s__sp._HMT_936	g__Pseudoleptotrichia_s__sp._HMT_221	g__Aggregatibacter_s__sp._HMT_513	g__Leptotrichia_s__sp._HMT_215	g__Rothia_s__mucilaginosa	g__Actinomyces_s__naeslundii	g__Schaalia_s__sp._HMT_180	g__Streptococcus_s__parasanguinis_clade_411	g__Eikenella_s__corrodens	g__Aggregatibacter_s__sp._HMT_512	g__Afipia_s__broomeae	g__Scardovia_s__wiggsiae	g__Alloprevotella_s__sp._HMT_912	g__Porphyromonas_s__sp._HMT_284	g__Leptotrichia_s__sp._HMT_498	g__Selenomonas_s__sp._HMT_146	g__Kingella_s__denitrificans	g__Capnocytophaga_s__sp._HMT_412	g__Lachnospiraceae_.G.3._s__bacterium_HMT_100	g__Saccharibacteria_.TM7._.G.1._s__bacterium_HMT_952	g__Johnsonella_s__ignava	g__Alloprevotella_s__sp._HMT_308	g__Alloprevotella_s__sp._HMT_914	g__Selenomonas_s__sp._HMT_134	g__Leptotrichia_s__sp._HMT_212	g__Peptostreptococcaceae_.G.1._s__.Eubacterium._infirmum	g__Peptostreptococcaceae_.G.9._s__.Eubacterium._brachy	g__Treponema_s__sp._HMT_237	g__Prevotella_s__marshii	g__Actinomyces_s__sp._HMT_171	g__Veillonellaceae_.G.1._s__bacterium_HMT_150	g__Lancefieldella_s__parvula	g__Prevotella_s__micans	g__Peptococcus_s__sp._HMT_168	g__Prevotella_s__maculosa	g__Prevotella_s__pallens	g__Capnocytophaga_s__sp._HMT_323	g__Haemophilus_s__paraphrohaemolyticus	g__Pseudoleptotrichia_s__sp._HMT_219	g__Olsenella_s__sp._HMT_807	g__Acidipropionibacterium_s__acidifaciens	g__Peptidiphaga_s__gingivicola	g__Selenomonas_s__artemidis	g__Gemella_s__sanguinis	g__Haemophilus_s__sp._HMT_908	g__Weeksellaceae_.G.1._s__sp._HMT_907	g__Capnocytophaga_s__sp._HMT_324	g__Peptostreptococcaceae_.G.4._s__bacterium_HMT_369	g__Limosilactobacillus_s__fermentum	g__Alloprevotella_s__sp._HMT_913	g__Alloprevotella_s__rava	g__Porphyromonas_s__sp._HMT_275	g__Absconditabacteria_.SR1._.G.1._s__bacterium_HMT_874	g__Weeksellaceae_.G.1._s__sp._HMT_900	g__Selenomonas_s__sp._HMT_138	g__Saccharibacteria_.TM7._.G.1._s__bacterium_HMT_957	g__Mogibacterium_s__vescum	g__Prevotella_s__sp._HMT_314	g__Selenomonas_s__sp._HMT_137	g__Lachnoanaerobaculum_s__orale	g__Slackia_s__exigua	g__Schaalia_s__sp._HMT_178	g__Selenomonas_s__flueggei	g__Tannerella_s__sp._HMT_808	g__Absconditabacteria_.SR1._.G.1._s__bacterium_HMT_345	g__Veillonellaceae_.G.1._s__bacterium_HMT_155	g__Prevotella_s__sp._HMT_300	g__Gracilibacteria_.GN02._.G.1._s__bacterium_HMT_872	g__Actinomyces_s__dentalis	g__Selenomonas_s__sp._HMT_126	g__Oribacterium_s__sinus	g__Prevotella_s__sp._HMT_315	g__Lachnospiraceae_.G.2._s__bacterium_HMT_088	g__Selenomonas_s__sp._HMT_919
96-P	1029	1902	0	6598	0	401	1175	0	27	396	956	0	7	625	243	0	47	0	8	191	0	0	144	0	0	0	0	68	0	873	0	56	37	40	0	80	4	46	6	247	201	0	59	0	15	451	6	541	2	267	0	175	15	0	63	0	0	0	0	0	406	36	47	0	107	0	0	3	0	0	0	307	0	92	205	0	466	392	0	272	64	0	88	5	217	0	380	11	0	0	8	42	294	209	55	56	50	127	57	0	40	64	0	0	0	0	24	48	0	0	0	62	0	0	0	418	0	0	0	245	88	0	0	17	10	0	41	118	0	0	0	0	11	0	52	9	0	79	102	0	0	36	42	79	34	11	21	0	0	0	72	48	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	9	18	99	0	0	0	0	147	0	0	64	0	0	0	0	0	0	0	0	52	0	0	0	8	17	0	0	0	4	0	0	2	0	34	0	23	18	0	0	0
84-A	23	164	4628	39	5334	0	98	0	75	64	4	2249	0	444	0	0	0	0	0	3012	0	0	0	6	1083	0	0	0	0	0	89	0	0	0	2	1281	2078	0	0	0	114	0	0	0	0	0	0	0	0	19	0	24	0	0	0	170	0	627	0	0	282	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	5	973	15	0	0	0	0	0	0	0	0	0	0	16	0	0	6	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	34	42	7	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79-P	1107	3764	526	5179	0	0	3091	0	633	5087	120	12	0	2248	400	0	100	0	0	0	0	0	19	0	106	0	0	0	0	699	0	63	0	519	0	746	0	0	0	0	241	0	77	0	120	0	0	0	5	33	318	208	0	45	79	0	0	0	0	0	1388	46	0	0	119	0	0	0	0	0	0	256	120	0	29	0	487	292	0	0	888	0	0	0	0	0	32	0	0	75	0	126	2	246	0	250	692	0	33	0	0	51	0	0	0	0	0	15	0	437	57	329	0	328	0	98	0	0	0	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	73	411	207	12	56	0	66	0	0	0	0	0	0	0	0	0	0	136	0	0	207	0	0	0	0	45	0	0	0	0	0	0	0	142	59	0	0	49	0	0	80	0	0	0	0	0	0	153	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72-P	58	970	4857	67	286	0	214	21	46	23	13	4380	4373	452	0	56	0	252	13	11	0	0	292	2118	24	0	55	52	0	10	651	43	81	241	0	173	512	674	41	0	559	35	0	0	0	0	0	0	0	0	0	102	0	0	0	1478	0	0	0	0	383	18	0	0	0	117	9	1277	0	0	0	0	0	15	0	10	0	0	52	0	13	3	33	42	39	0	75	40	0	372	895	261	0	14	0	0	55	23	56	0	0	0	0	34	19	0	0	300	0	54	0	18	51	75	0	0	16	0	0	0	117	137	0	25	0	16	0	0	530	0	0	0	0	516	0	0	0	0	0	0	11	7	0	26	35	104	0	9	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	199	0	41	8	23	0	0	0	0	0	0	0	35	0	0	0	0	189	0	75	0	0	15	0	0	132	0	0	0	0	6	0	0	0	0	3	0	0	0	63	0	0	0
85-P	2017	4824	795	1070	132	0	1462	0	458	955	450	0	0	369	0	0	0	523	0	0	0	0	1015	0	175	0	798	0	0	373	0	0	0	0	0	237	0	164	202	223	431	0	0	0	0	0	0	0	0	325	0	254	0	0	0	0	0	0	0	0	0	369	0	0	0	0	0	0	0	0	0	247	413	567	0	0	0	0	0	0	631	0	0	0	97	0	425	0	0	69	0	0	292	221	153	273	0	247	421	0	0	0	319	290	0	0	0	0	0	320	62	0	0	0	0	486	407	0	0	197	120	0	191	0	571	0	0	189	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	63	0	179	0	182	0	0	0	0	0	359	356	66	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100-A	0	712	2727	722	474	0	0	0	0	0	0	0	0	449	0	3422	0	0	3061	93	0	0	0	0	0	0	2551	0	224	0	56	0	0	2174	0	22	0	2019	0	0	686	1865	0	0	0	0	0	0	0	708	0	0	1536	0	434	195	569	566	0	0	0	0	649	0	0	72	0	2	0	0	0	0	0	304	0	0	1139	0	1115	98	0	1001	360	0	0	0	51	924	911	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	284	194	707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	394	458	0	320	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243	0	0	0	0	0	0	295	0	0	0	0	0	0	141	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	55	0	0	0	0	0	0	0	0	0	0	0
82-P	539	4491	4420	2035	104	520	172	12	58	315	316	38	0	283	899	0	532	0	799	62	0	282	0	195	189	0	85	107	0	119	28	1046	0	0	0	496	46	0	0	30	350	0	230	0	971	1766	188	130	14	187	599	118	0	150	5	183	0	80	76	709	1030	501	641	59	161	0	0	0	0	134	0	68	797	228	0	0	0	1115	0	795	178	251	248	117	563	0	572	693	99	21	66	0	862	157	778	110	0	90	550	23	77	38	0	248	0	0	0	145	0	466	0	216	99	96	666	222	68	0	0	0	244	0	574	0	82	332	504	380	0	30	0	385	35	0	306	478	161	117	0	437	51	0	198	97	0	85	0	0	0	380	0	354	49	108	0	224	0	35	74	308	0	125	0	0	0	50	45	0	0	68	25	168	0	0	11	0	216	0	0	198	0	140	0	0	0	0	96	0	0	169	168	161	0	0	0	128	0	0	66	35	0	0	61	0	5	64	0	0	0	54	3
74-P	0	4344	2012	0	0	0	3638	0	0	0	0	0	0	1885	0	0	0	3143	0	0	0	0	0	0	1417	0	0	0	0	0	0	0	0	0	0	0	0	709	0	0	1870	0	0	0	0	0	0	0	0	1645	1159	0	0	1489	0	0	0	0	1446	0	0	0	0	0	0	0	0	0	0	1253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	466	0	0	0	0	0	0	837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
89-P	141	4153	425	1393	84	0	1270	0	1638	219	365	122	0	133	1390	0	198	36	0	0	0	0	73	0	73	0	0	0	0	712	38	0	0	68	0	136	79	58	21	0	92	0	0	0	253	60	0	42	516	626	0	0	0	0	0	85	0	0	0	0	86	54	0	0	566	0	34	40	0	305	0	633	0	0	0	18	44	0	0	0	15	0	0	0	0	0	312	0	0	152	0	207	19	285	0	0	0	0	0	0	0	739	0	51	9	0	0	317	129	0	0	683	59	0	50	322	0	0	0	151	30	0	0	0	0	0	0	64	0	0	0	0	56	0	118	60	0	0	0	0	0	61	54	0	0	13	0	0	0	0	0	0	0	269	0	0	0	15	0	0	0	0	0	0	0	0	269	0	0	0	0	0	0	0	0	0	0	0	4	0	65	167	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0
94-A	0	0	4148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1329	0	0	0	0	0	0	0	0	0	718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
75-P	526	3316	3877	1102	63	524	1229	61	334	376	270	1832	1871	365	465	0	301	99	1184	549	0	675	67	856	84	0	0	116	0	212	160	666	67	31	0	214	264	227	0	59	245	17	182	0	318	534	63	0	36	212	0	169	0	0	0	838	0	0	0	1402	322	343	472	27	104	42	0	411	0	434	10	16	92	349	0	0	36	239	25	938	47	0	246	38	108	0	268	90	32	364	449	53	108	11	56	145	55	2	250	31	149	0	241	42	0	105	13	113	0	84	0	78	254	331	174	19	0	0	0	166	351	0	88	88	136	149	141	131	135	0	0	507	121	227	52	29	477	456	13	123	66	0	155	138	0	47	25	0	0	370	0	54	367	34	0	153	132	0	0	271	0	0	0	53	0	59	0	0	37	105	9	67	137	34	0	0	7	0	0	51	0	74	6	0	0	35	0	33	107	0	46	154	147	54	0	0	0	0	71	76	0	9	0	6	49	70	0	38	0	36	0
88-A	66	3746	3501	200	0	250	162	0	66	425	156	66	0	487	3513	0	886	0	926	604	0	0	415	0	362	0	219	0	0	543	53	50	141	1728	0	559	68	344	3	0	116	0	836	0	584	108	0	0	1678	702	87	127	0	0	100	44	0	216	0	0	772	628	58	0	1347	91	0	0	0	600	0	18	0	0	1187	0	71	310	67	66	576	6	125	0	590	0	68	0	116	0	23	35	6	62	0	78	0	810	99	181	120	293	0	0	0	0	79	0	158	7	0	0	673	151	50	29	0	0	0	0	72	48	0	182	0	36	229	43	0	0	0	0	503	0	52	94	44	126	0	57	0	0	0	26	0	3	0	174	0	193	0	0	30	76	0	67	0	274	0	0	0	0	0	113	0	0	76	0	268	0	0	248	0	8	59	220	0	31	0	172	0	31	0	0	0	0	138	0	123	0	0	2	0	0	0	31	54	0	0	75	0	0	34	0	0	0	0	0	0	0	0
73-P	1949	1435	2690	3713	0	1893	3070	577	656	1074	964	13	0	45	503	0	295	0	11	21	0	41	0	0	219	0	0	101	0	275	0	445	0	48	0	161	0	9	41	45	267	0	182	0	39	115	37	0	895	397	423	0	0	0	0	180	0	9	0	0	208	175	1161	39	56	0	0	0	0	45	0	0	1161	593	0	0	107	65	0	1100	155	0	165	5	972	0	942	10	0	320	0	40	364	48	700	0	39	14	762	0	233	0	10	429	0	76	18	174	0	43	0	14	3	345	323	584	647	0	5	601	52	0	422	90	0	126	154	556	0	7	0	0	91	0	501	0	20	21	0	226	39	64	152	10	18	84	0	0	0	72	0	368	351	107	356	340	17	61	108	185	0	9	0	0	12	22	0	0	0	264	0	30	84	0	71	0	0	0	209	36	0	111	0	2	0	0	0	0	0	91	41	26	0	0	59	0	0	0	110	0	0	99	0	0	43	14	0	0	0	0	0
82-A	0	3655	585	0	0	0	0	0	0	0	0	1269	1033	355	0	0	215	113	1715	0	0	0	109	406	263	0	0	0	0	0	137	140	0	0	0	112	0	57	0	15	231	0	0	0	193	168	0	0	0	0	115	526	1437	45	0	98	1474	0	0	40	391	263	63	0	0	0	0	48	719	114	422	0	49	0	0	297	0	204	0	0	0	41	0	0	0	970	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	32	6	0	154	0	0	0	0	0	0	0	126	0	0	0	335	0	0	0	0	522	0	0	0	77	0	0	0	99	0	0	40	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	227	33	295	0	56	0	0	0	0	0	0	0	0	3	0	0	220	0	69	0	0	0	0	173	0	0	101	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0
90-A	242	103	3530	1160	63	4	90	57	131	44	31	224	0	109	184	16	0	101	1041	0	926	299	121	19	0	508	382	29	0	0	69	343	0	28	432	4	0	411	0	0	17	0	0	15	0	0	191	0	0	95	0	0	0	35	18	48	207	291	0	163	0	0	77	6	0	0	532	0	89	0	160	15	324	0	0	407	62	0	45	57	40	0	48	0	75	7	358	387	192	0	95	0	0	40	223	123	0	56	69	0	48	8	0	69	0	187	6	77	0	7	50	20	94	0	0	122	0	141	64	2	0	0	30	182	0	54	519	81	0	0	126	0	43	33	53	0	102	154	0	0	0	0	139	0	0	46	6	0	0	0	0	0	0	70	0	86	66	17	149	0	78	222	62	78	43	13	26	30	27	70	0	39	0	97	0	0	0	8	8	78	0	0	0	193	5	13	0	55	45	0	0	0	0	0	65	74	0	7	15	81	0	27	12	0	6	6	0	0	0	0	27
71-P	73	3384	2013	2709	46	999	416	17	47	527	222	1738	1148	467	233	0	1465	111	10	71	0	0	68	931	0	0	12	35	0	348	168	132	32	871	0	246	288	327	167	15	436	0	52	0	75	58	0	0	74	136	0	101	0	66	0	495	4	0	0	73	390	413	84	77	312	63	0	232	0	484	0	119	110	43	0	0	41	286	0	158	244	0	37	53	30	0	131	0	0	153	276	529	93	65	77	22	0	23	115	0	67	78	0	103	0	0	0	164	0	10	0	88	63	75	0	125	124	0	0	51	160	51	63	16	0	25	10	100	159	3	0	12	14	201	43	103	0	40	12	45	36	66	200	53	128	75	0	0	0	0	0	156	0	71	0	14	0	9	28	0	0	99	0	0	3	0	0	0	37	13	19	20	0	0	0	25	4	0	0	47	59	0	82	94	0	31	12	10	0	12	0	0	0	54	0	0	0	0	39	0	0	0	0	4	15	0	0	29	0	0	0
97-A	0	235	1280	0	152	0	0	314	0	0	52	663	15	0	0	0	0	0	2750	0	103	120	62	0	757	281	1367	0	0	39	390	87	48	44	2150	0	0	283	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	146	0	189	59	656	0	0	88	0	0	0	741	0	0	0	832	0	44	0	0	503	0	0	0	32	0	71	0	0	0	0	66	0	0	0	0	0	0	0	35	0	0	0	0	56	0	0	47	78	0	56	0	0	0	0	0	0	92	0	0	0	0	0	0	11	0	0	0	30	0	0	58	0	0	0	100	0	0	0	103	0	12	86	0	69	0	0	33	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	35	0	0	0	0	116	0	0	268	0	102	0	0	0	0	0	0	80	0	0	0	0	0	0	0	34	0	0	0	0	0	0	92	5	0	0	0	0	0	0	0	0	0	0	86	0	22	23	0	58	0	49
83-A	0	1534	0	0	0	0	0	0	0	0	0	0	461	0	817	2191	0	1143	0	0	0	0	2722	183	0	0	1029	0	305	0	0	0	0	1247	0	0	0	642	0	0	519	1638	0	0	0	0	0	0	0	0	35	1438	187	108	0	0	0	0	0	0	0	0	0	0	0	274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	682	0	0	0	0	0	0	0	0	0	0	571	0	0	401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74-A	0	1181	0	0	0	0	0	0	0	0	0	0	0	2608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2217	0	0	0	0	1521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79-A	62	109	1556	209	0	0	72	36	53	210	0	1409	1451	250	4	0	0	0	2528	0	308	0	0	846	412	247	483	0	0	34	134	158	0	17	0	49	0	568	0	0	7	0	0	0	0	0	191	23	0	0	0	98	0	0	0	163	0	293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	51	244	17	0	0	0	38	181	55	0	44	114	0	91	144	0	0	0	0	7	0	8	55	0	0	0	0	20	0	0	99	250	0	0	0	34	65	0	0	0	0	0	0	0	103	0	0	0	0	27	0	0	38	0	0	0	59	0	0	4	0	0	0	0	0	0	0	0	0	14	0	210	0	0	11	24	0	0	0	0	0	11	0	0	140	0	77	15	83	285	0	0	0	0	5	13	12	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	36	0	0	72	0	0	0	0	0	9	0	0	11	0
81-A	0	1653	2473	175	244	1240	0	0	24	108	0	0	10	255	469	0	97	0	321	101	0	1755	0	64	11	0	5	0	0	228	9	1162	0	10	0	159	70	175	0	0	51	0	23	195	14	59	0	1688	65	0	0	275	83	3	1483	4	60	0	14	84	189	40	1374	12	0	0	0	633	0	10	0	60	306	0	449	0	0	16	26	410	35	17	999	0	50	0	226	15	0	0	94	892	0	0	827	18	95	0	22	0	0	0	0	16	50	0	22	61	0	139	0	0	22	0	0	0	61	0	0	19	0	6	0	0	0	133	173	74	0	0	0	0	0	0	22	60	56	0	104	0	126	79	0	167	384	28	8	0	0	0	0	128	25	35	0	0	0	0	85	0	0	10	0	0	0	0	0	0	0	0	0	55	42	0	0	18	10	0	0	0	0	21	0	0	0	0	0	25	0	0	30	2	0	0	0	0	0	0	39	53	0	0	0	0	0	0	2	25	0	0	0
91-A	36	652	2349	24	0	185	0	0	419	44	0	0	41	29	257	0	50	129	462	0	0	0	694	0	51	0	98	124	0	273	0	888	0	0	0	0	21	104	0	15	26	0	26	0	35	179	41	11	79	478	260	81	0	52	0	10	154	191	0	114	173	46	661	90	0	0	50	0	0	34	0	59	1001	50	20	0	14	14	32	54	351	13	0	0	367	0	487	0	0	16	22	0	174	0	109	58	0	212	246	190	0	0	61	290	59	188	0	696	66	79	0	0	34	93	113	144	91	0	0	47	0	0	77	79	79	20	7	110	0	0	0	0	40	0	21	111	10	0	0	238	0	0	23	23	0	37	0	0	0	0	34	0	0	63	34	163	0	0	10	0	0	259	0	41	0	0	0	0	0	41	14	87	0	37	12	0	0	0	0	0	0	66	0	0	0	0	0	0	0	130	0	52	49	0	69	52	0	0	0	0	4	91	0	0	41	6	0	0	10	0	0
